0,1
4v2rkl1mC3zVAz0nXMx9r4,Blondie - Heart Of Glass
7F02x6EKYIQV3VcTaTm7oN,Pink Floyd - Hey You - 2011 Remastered Version
4gVTozEmzwAUXpwj3jEetX,Deep Purple - Highway Star
2Nz6aF1umHh5Et6I5H581L,Blue Swede - Hooked on a Feeling
5SAUIWdZ04OxYfJFDchC7S,Deep Purple - Hush - 1998 - Remaster
0No5Hr1LxZjJHGsQSTy2bm,Genesis - I Can't Dance - 2007 Digital Remaster
1BWsOxeMx83OrKGCV4gxly,Carole King - I Feel the Earth Move
0UOxp1BpnD8uPQMKU4wKjz,Eric Clapton - I Shot The Sheriff
1JLn8RhQzHz3qDqsChcmBl,Foreigner - I Want To Know What Love Is (2008 Remastered Version)
67iAlVNDDdddxqSD2EZhFs,The Proclaimers - I'm Gonna Be (500 Miles)
6mYrhCAGWzTdF8QnKuchXM,Cher - If I Could Turn Back Time
3cjvqsvvU80g7WJPMVh8iq,Genesis - Invisible Touch - 2007 Digital Remaster
12q3V8ShACq2PSWINMc2rC,Carole King - It's Too Late
3cjvqsvvU80g7WJPMVh8iq,Genesis - Jesus He Knows Me - 2007 Digital Remaster
2ymeOsYijJz09LfKw3yM2x,Three Dog Night - Joy To The World
3K0SJUQNbOkUprTFcwwAKN,Kool & The Gang - Jungle Boogie
49MHCPzvMLXhRjDantBMVH,Billy Joel - Just the Way You Are
1YGZyfvdgZxzipWoWYVKxi,Kim Wilde - Kids In America
3gsCAGsWr6pUm1Vy7CPPob,Roberta Flack - Killing Me Softly With His Song
29Ib7XJV5UvNNAWTooXw7p,Bob Dylan - Knockin' on Heaven's Door - Remastered
3f0U5NaD1bCk8nmKpn2ZJY,Paul Simon - Kodachrome
7K8QsHbmUpSX37oOCL4e2g,Carl Douglas - Kung Fu Fighting
6twIBPybEvGydyNzNz89FT,Genesis - Land Of Confusion - 2007 Digital Remaster
0DhWVAbb00MiXhD5Iw1VTl,CHIC - Le Freak - Single Edit
2epbL7s3RFV81K5UhTgZje,Fools Garden - Lemon Tree
3MFFDRC4wTN9JNGtzXsZlN,The Doors - Light My Fire - New Stereo Mix Advanced Resolution
31AOj9sFz2gM0O3hMARRBx,R.E.M. - Losing My Religion
3VbGCXWRiouAq8VyMYN2MI,The Beatles - Love Me Do
1hRDHWWealh2Pk3fnpIe75,Ohio Players - Love Rollercoaster
4EEjMyQub6tgFVshlM9j1M,Jimmy Buffett - Margaritaville
1IqFh00G2kvvMm8pRMpehA,Janis Joplin - Me and Bobby McGee
7MF7QAodbGzNYav5ZfIhAY,Gladys Knight & The Pips - Midnight Train to Georgia
3hJLKtTpgct9Y9wKww0BiR,The Rolling Stones - Miss You
4vO9dmzNRqDhFY3jD1a3P7,Mountain - Mississippi Queen
2p2534p52xCFDzw3U6EUkE,Pink Floyd - Money - 2011 Remastered Version
6mib3N4E8PZHAGQ3xy7bho,David Bowie - Moonage Daydream - 2012 Remastered Version
2RlgNHKcydI9sayD2Df2xp,Electric Light Orchestra - Mr. Blue Sky
0r4lZHjmn7wHeipvGDiG3H,The Who - My Generation - Original Mono Version
1HOMkjp0nHMaTnfAkslCQj,The Knack - My Sharona
33ALuUDfftTs2NEszyvJRm,Bee Gees - Night Fever (Remastered Album Version)
5D2eCwqbHcqOnfHOCM6TnV,Alice Cooper - No More Mr. Nice Guy
1rwGdnrtWnPYBipRrjnzEm,The Five Stairsteps - O-o-h Child - Remastered
1xOXXYh6lTW8laxlW7JP2J,Billy Joel - Only the Good Die Young
5u6y4u5EgDv0peILf60H5t,Santana - Oye Como Va
63T7DJ1AFDD6Bn8VzG6JE8,The Rolling Stones - Paint It Black
2g7gviEeJr6pyxO7G35EWQ,Meat Loaf - Paradise by the Dashboard Light
70C4NyhjD5OZUMzvWZ3njJ,Billy Joel - Piano Man
5uuJruktM9fMdN9Va0DUMl,Wild Cherry - Play That Funky Music
1x1XQqhBViz4opcpwc7FVs,Steely Dan - Reelin' In The Years
4PRGxHpCpF2yoOHYKQIEwD,Led Zeppelin - Rock And Roll
58XWGx7KNNkKneHdprcprX,Scorpions - Rock You Like a Hurricane - 2011 Version
3gdewACMIVMEWVbyb8O9sY,Elton John - Rocket Man (I Think It's Going To Be A Long Long Time)
5Z8EDau8uNcP1E8JvmfkZe,Alice Cooper - School's Out (Album/Single Version)
1bKQ48M9onID2kbSpRy8kK,Scorpions - Send Me An Angel
5RgFlk1fcClZd0Y4SGYhqH,Billy Joel - She's Always a Woman
0RgcOUQg4qYAEt9RIdf3oB,"Earth, Wind & Fire - Shining Star"
4pNiE4LCVV74vfIBaUHm1b,Stevie Wonder - Sir Duke
5SAUIWdZ04OxYfJFDchC7S,Deep Purple - Smoke On The Water - 1971 Recording
0J2p4KYdr6Mg4ET6JPlbe1,ABBA - Super Trouper
2ccUQnjjNWT0rsNnsBpsCA,Cheap Trick - Surrender
4qM461TqtpnP4GLRIXwEnW,Phil Collins - Sussudio
73TxYZd0lBCVRrHawrAglA,Aerosmith - Sweet Emotion
1Ud6moTC0KyXMq1Oxfien0,The Rolling Stones - Sympathy For The Devil
0cGG2EouYCEEC3xfa0tDFV,Soft Cell - Tainted Love
2WfaOiMkCvy7F5fcp2zZ8L,a-ha - Take On Me
0v0XYK0pLgsPiq5u4FKHaw,Supertramp - Take The Long Way Home
6Vcwr9tb3ZLO63F8DL8cqu,Bob Dylan - Tangled up in Blue
74iQ3gahRTOGc19bYadBE3,Sly & The Family Stone - Thank You (Falettinme Be Mice Elf Agin) - single master
6pPWRBubXOBAHnjl5ZIujB,Tina Turner - The Best
6mHOcVtsHLMuesJkswc0GZ,Supertramp - The Logical Song
2TVxnKdb3tqe1nhQWwwZCO,Elton John - Tiny Dancer
22CIOfLZB9z8He7WgHYAgH,Eddie Money - Two Tickets to Paradise
4JfuiOWlWCkjP6OKurHjSn,Aerosmith - Walk This Way
4ZEEcEMGjkWOfZNBcIB9yE,Edwin Starr - War
2yBVeksU2EtrPJbTu4ZslK,The Doobie Brothers - What A Fool Believes
215wUTQQUo2PElJFEFoB0d,Journey - Wheel in the Sky
23IJ5wLRhEZ9DOuia5mPiZ,The Who - Who Are You
7mjSHL2Eb0kAwiKbvNNyD9,Cat Stevens - Wild World
3ovjw5HZZv43SxTwApooCM,Scorpions - Wind Of Change
6mFkJmJqdDVQ1REhVfGgd1,Pink Floyd - Wish You Were Here - 2011 Remastered Version
6MrILERJLA3Jcq0E9poZsp,Harry Nilsson - Without You
6zC0mpGYwbNTpk9SKwh08f,Eric Clapton - Wonderful Tonight
0HOrDVS349XFcpCYsO2hAP,Bachman-Turner Overdrive - You Ain't Seen Nothing Yet
714hERk9U1W8FMYkoC83CO,Hot Chocolate - You Sexy Thing
2DnJjbjNTV9Nd5NOa1KGba,Carly Simon - You're So Vain
6zV8IpLvw0tkRSVCFQJB1y,James Taylor - You've Got A Friend
38zsOOcu31XbbYj9BIPUF1,Elton John - Your Song
3RHZzTT1RhYV6zicKUc4FM,Fall Out Boy - 20 Dollar Nose Bleed
0RT1qESYHlNcUJI0Yo5Hzl,Green Day - 21st Century Breakdown
5xMNjx7uqCzMpJZSo4Wq55,Johnny Cash - A Boy Named Sue
5J2CHimS7dWYMImCHkEFaJ,The Beatles - A Hard Day's Night
7Kwmac3lkTQ8tPyAVQ0L8G,Tori Amos - A Sorta Fairytale
0rimetBQIYXE3uMCbuXBUa,Alicia Keys - A Woman's Worth
2EoIt9vdgFRNW03u5IvFsQ,Billy Ray Cyrus - Achy Breaky Heart
7EzafK3PjsWEICREII1WXg,Amy Winehouse - Addicted
0VLdJcQUsqHBBwqPp4CIKJ,Red Hot Chili Peppers - Aeroplane
6lV2MSQmRIkycDScNtrBXO,B.o.B - Airplanes (feat. Hayley Williams of Paramore)
3j9UIPpivEXyfV67agjXKH,2Pac - All About U
4VQNCzfZ3MdHEwwErNXpBo,2Pac - All Eyez On Me
5hhVpGIBlqAU5yJEOmrk5o,Led Zeppelin - All My Love
5rX6C5QVvvZB7XckETNych,Kid Rock - All Summer Long
5XRHGXut00SrJUFmcn2lQF,OneRepublic - All The Right Moves
68BTFws92cRztMS1oQ7Ewj,The Beatles - All You Need Is Love
2RChe0r2cMoyOvuKobZy44,Bon Jovi - Always
5g9lS8deSIxItFBmZRC4vN,2Pac - Ambitionz Az A Ridah
3Dg1BK3rHo6mCvzSO2b9Ct,Fall Out Boy - America's Suitehearts
143846q5fnmWrMNx2fHa4W,Madonna - American Pie
3X6iIrFuQoCshIWBseEKPl,Lenny Kravitz - American Woman
0erTM8A9ro5kzcNc962jHd,Eminem - Amityville
7FDV5ELOJHCGLe52AnttEd,Shaggy - Angel
3J58Ccc5iTbCRnYx2xjo6d,The Cranberries - Animal Instinct
2TeEhtmhMQmUyQJhnJNvAs,Nickelback - Animals
3p3BfV7NeWCAHx9tSwsJEQ,Red Hot Chili Peppers - Apache Rose Peacock
0aGQHMr7bc23Y9Ts84ffop,Red Hot Chili Peppers - Around The World
4gXdMZkBN1neE9nX6yRALa,Eminem - Ass Like That
6FCSwETzhnykKYJLIMTewZ,Metallica - Astronomy
4Hhv2vrOTy89HFRcjU3QOx,Etta James - At Last
36Hwcla06Q5BCr59CL0sBp,50 Cent - Ayo Technology
6XYbMGvtl6tlPoGWaiH7EY,Michael Jackson - Baby Be Mine
4GRFzKI7jTZ3kbMfouc7bn,Ke$ha - Backstabber
5tFzUj1jV09bo4wBQWSbDl,The Offspring - Bad Habit
72hcFp4tYkd3dbNA9dZ3Pv,Bon Jovi - Bad Medicine
1d5jcRB7Ri9ZA0sFh1Moke,Eminem - Bagpipes From Baghdad
7wz8LNfmGZ3C0PwKW9LdDg,Metallica - Battery
3BovdzfaX4jb5KFQwoPfAw,Michael Jackson - Beat It
1HwpWwa6bnqqRhK8agG4RS,Jesse McCartney - Beautiful Soul
3qrQtMmkuV79LMGfsGDHRf,"Lady Gaga - Beautiful, Dirty, Rich"
1zng9uqqXoPkmU05nsAlsw,Bon Jovi - Bed Of Roses
5TXNLJ2EENAt3Tf9MX4kT2,The Pussycat Dolls - Beep
0bziU9XgFkAcPrMhVYBM7n,Green Day - Before The Lobotomy
2BMRUAA1oTc7e9JPlr6xbZ,Dr. Dre - Big Ego's
6IBn2H6Axqg4mc4PZW6jRz,Led Zeppelin - Black Country Woman
3qT4bUD1MaWpGrTwcvguhb,Led Zeppelin - Black Dog
47daaR9V5NnoSo68Geb8wm,The White Stripes - Black Math
6rmEV2YtvWkigxPZocINO3,Led Zeppelin - Black Mountain Side
7EsjkelQuoUlJXEw7SeVV4,Michael Jackson - Black Or White
0M1pfDTZGWC7cBuEx3FwwT,Metallica - Blackened
7wZUrN8oemZfsEd1CGkbXE,Leona Lewis - Bleeding Love
2IenDzi8pYn8c4WRteZai0,Metallica - Bleeding Me
4ddA4oHvhrGx196qF5ZyQe,Red Hot Chili Peppers - Blood Sugar Sex Magik
41nT1Sp6ChR65FbsdLlFHW,Destiny's Child - Bootylicious
50ZpPgU81payZxI2H7QXNM,Bon Jovi - Born To Be My Baby
5GorCbAP4aL0EJ16frG2hd,Green Day - Boulevard Of Broken Dreams
1nLnpLXvl68RZCSjfkyiaa,Green Day - Brain Stew
1uzWOoJdADfstQuFtQFTUn,Deep Blue Something - Breakfast At Tiffany's
46aZJc0z1HHHSFxaIRxYSP,Rihanna - Breakin' Dishes
0cG9ocYqYOIVtgiWTmTe3g,Red Hot Chili Peppers - Breaking The Girl
5OQGeJ1ceykovrykZsGhqL,The Corrs - Breathless
6YSrwzBdLvN5RtzYmWsUPx,Lady Gaga - Brown Eyes
3zN4y4nvFxyPivkg4I6c6W,Jack Johnson - Bubble Toes
7BfW1eoDh27W69nxsmRicb,Bob Marley & The Wailers - Buffalo Soldier
1jq28NGw6wdtFKx8MBPy6C,Nickelback - Burn It To The Ground
7dVDWf0wud70V4PgYfKnaG,Green Day - Burnout
5TGYo4MrNKqIvJqgx134py,Red Hot Chili Peppers - Cabron
6bJuuCtXYiwOcKT9s8uRh8,The Beach Boys - California Girls
3ia3dJETSOllPsv3LJkE35,2Pac - California Love
5WwqdeavrQrbeAMDxGawse,REO Speedwagon - Can't Fight This Feeling
3E7ZwUMJFqpsDOJzEkBrQ7,Kylie Minogue - Can't Get You Out Of My Head
5lUTzPuiloBHm1qEaJcJfF,Christina Aguilera - Candyman
2HDS84mBP3DnyT4OXrvKjK,Coldplay - Cemeteries Of London
5hnyJvgoWiQUYZttV4wXy6,Snow Patrol - Chasing Cars
56pHllZT7QOacB0bP56ofx,Adele - Chasing Pavements
46MDLc0Yip6xCMSsdePOAU,Rihanna - Cheers (Drink To That)
0buUlnWLraOX28CQLuR1dE,Green Day - Christian's Inferno
1Cq8IdsiaMiieYuLN8iEm0,Green Day - Chump
2R3wzFFjNYc1z3PSoO8FNV,U2 - City Of Blinding Lights
50xeLNGKmskmYUSINhqvfa,Fergie - Clumsy
0bJfgUyjfPJYqRgUxb12Eh,OneRepublic - Come Home
5Zc3d993GDKljZ5d6NNk3b,Pitbull - Come N Go
1q9Pv0DN4veGxV29YYn5Ev,Rihanna - Complicated
1300POeOaj8qho30FRHjgf,Tori Amos - Cornflake Girl
7l1qvxWjxcKpB9PCtBuTbU,Bruno Mars - Count On Me
3axkNosdVQLZiq1HakuGhc,Beyoncé - Countdown
3rXCZRMiMZp0feGcYXpwYX,Dixie Chicks - Cowboy Take Me Away
5wh4F70PB147MGSf03EUwi,David Guetta - Crank It Up (feat. Akon)
57BrRMwf9LrcmuOsyGilwr,Linkin Park - Crawling
4q9QVIaLqjbcoqeCfM2zan,Metallica - Creeping Death
4t1fWWJQs5V9YErfsrDslC,Aerosmith - Cryin'
5X5wkmwPA1rQwtBdh2SNTv,"Metallica - Damage, Inc."
6Qh10T7u43YciJsJa99R3v,Lady Gaga - Dance In The Dark
4Apb0ut2uTYIFxavAczqKd,Ke$ha - Dancing With Tears In My Eyes
1JZkTZEXkLvkR2oQ9PSKuO,Adele - Daydreamer
6tDxrq4FxEL2q15y37tXT9,2Pac - Dear Mama
0FDjc7fIiK29BWH45Ka7Vp,Eminem - Deja Vu
0GRvnYqlnh7ttq9NS6s3Ta,Red Hot Chili Peppers - Desecration Smile
74cq6AFbsKdUVZMpG2TPEr,Ke$ha - Dinosaur
0qH487xSz8Z6Xk4kyOQkbG,The Pogues - Dirty Old Town
6IAfQUFWaQdqoTz0P1jk9W,Wynter Gordon - Dirty Talk
5Ssv6DaKrW0HczVqx6zXdl,Beyoncé - Diva
5bpx60gYQoDDJcP7vBygPB,Alicia Keys - Doesn't Mean Anything
3myI1o0izYfh2z9JTQzCfJ,B.o.B - Don't Let Me Fall
6urCAbunOQI4bLhmGpX7iS,No Doubt - Don't Speak
46eu3SBuFCXWsPT39Yg3tJ,Michael Jackson - Don't Stop 'Til You Get Enough
1Jo0Zg7XlrA6z0mFTZVdkn,Rihanna - Don't Stop The Music
0u9ORuO4xOQY5SHxNcvCnV,Metallica - Don't Tread On Me
4RyjMERDcCJHTkFpXzgUw4,Adele - Don't You Remember
3DmOWG8OD9eR12180fmJqf,Red Hot Chili Peppers - Easily
0PVplC5P6JJXzEKfIoNTRo,Green Day - East Jesus Nowhere
6GcuA4J9ruyClBizBd4m5E,Beyoncé - Ego
4CIu6ip0JlQeCqLLfoqlDW,"Lady Gaga - Eh, Eh (Nothing Else I Can Say)"
2xDHUsWEsH33sKbFqDZPFj,Red Hot Chili Peppers - Emit Remmus
4SlFMlB9eD0Y48RXVp1ixR,Metallica - Escape
1ylzYcU6FGnuBqqdqqH7QL,Red Hot Chili Peppers - Especially In Michigan
1lRkDJ9hMuiE1GZOlbgkam,Bob Marley & The Wailers - Exodus
1WnEyhN7Gdu23DQvUZkQy8,Metallica - Eye Of The Beholder
0dqGfCMAGyDgpUAgLNOjWd,Metallica - Fade To Black
3IS0tPKRymmP8GwXeuLNn2,Rihanna - Fading
5vpDsiVqiZLRwKAzQO708k,Coolio - Fantastic Voyage
0ADZ5dmXhlfzjMw6lefoPl,Nickelback - Far Away
2Ms33RTRCT6gArrpcrPxmo,Robbie Williams - Feel
1D066zixBwqFYqBhKgdPzp,Fergie - Fergalicious
0WSRrGVg1gO33MKIBPgBV2,Metallica - Fight Fire With Fire
4I3FyrIM4E9I2MYm533VmJ,Adele - First Love
2fDHuS1PTkHBbCWWZF1ph9,Johnny Cash - Folsom Prison Blues
44fouNXjaqIoI6PVgiGQqw,Rihanna - Fool In Love
0LUS76GzX4W7aXUneBU7Y6,Placebo - For What It's Worth
51YZAJhOwIC5Gg3jMbAmhZ,Metallica - For Whom The Bell Tolls
3NZJlJemX3mzjf56MqC5ML,Chris Brown - Forever
37sSud1ZrTpwXPGJP0dbXI,Red Hot Chili Peppers - Fortune Faded
09NpqcWK5TLI86HbHv3N0L,Metallica - Frantic
3ku4ScVEkZvurrcjmMrOAL,Amy Winehouse - Fuck Me Pumps
68uWKoPwSxYE6DVylRA1XI,Red Hot Chili Peppers - Funky Monks
1DIXPcTDzTj8ZMHt3PDt8p,Coolio - Gangsta's Paradise
3njpLvANriMsdv3dgADEad,Ludacris - Get Back
0GcWf1Cc4ixN35D3O9VdcP,Red Hot Chili Peppers - Get On Top
2aq1oBnP7Q176mZw5P6eUk,Johnny Cash - Get Rhythm
7jLbTp3qZzah9kMIdW8e5M,2Pac - Ghetto Gospel
0x2wtJbtJrox3SDmnMj97x,Lynyrd Skynyrd - Gimme Three Steps
408kxj88SvmxOQzjRneLNj,David Guetta - Glasgow
4hf0hL4kWyjWztZzVsM39V,Coldplay - God Put A Smile Upon Your Face
70gbuMqwNBE2Y5rkQJE9By,Led Zeppelin - Going To California
5BnFZLH99sYav2cxJFGO2n,The Offspring - Gone Away
6Gd123r71KDdpH8JRdYvrh,Wyclef Jean - Gone Till November
5t9KYe0Fhd5cW6UYT4qP8f,The Beach Boys - Good Vibrations
06T10fEzN8ZCcqzQZYA184,Nickelback - Gotta Be Somebody
3ou9rSNUQnE7XYmJkUUIOc,Coldplay - Green Eyes
1XvT8u1KR1hd38SVQiuTAV,Ludacris - Growing Pains
6Db8IlZ7YY1pfIjJllejyH,Eminem - Hailie's Song
3ERa3mEeOnrh2Mc47qM6T1,Beyoncé - Halo
0ztSIQuJ9Bh2oV4uha87KU,Snow Patrol - Hands Open
3YJkAQNEhmCZGLdmPsu6Ye,Rihanna - Hard
3IolN0Ae207i0Fr9IHuNbu,Metallica - Harvester Of Sorrow
3eVo0wD4kGwF3gshtecZso,Amy Winehouse - He Can Only Hold Her
3uVsdnIglL7aTjm8X08J0M,Adele - He Won't Go
7woW97CfcWaKtuC6W5BP2K,Michael Jackson - Heal The World
4v2rkl1mC3zVAz0nXMx9r4,Blondie - Heart of Glass
6kIpxmFQ35wgI3cK77LKbx,Owl City - Hello Seattle
4CbKVDZkYKdv69I4bCaKUq,Skillet - Hero
5ktyEZbrgBEePsu6MW5Cvw,Metallica - Hero Of The Day
0xAjq4KAQdJvUyCM7fFZ9K,Red Hot Chili Peppers - Hey
0aym2LBJBk9DAYuHHutrIl,The Beatles - Hey Jude
5arVt2Wg0zbiWwAOZef2Nl,Red Hot Chili Peppers - Higher Ground
3lfmqF0ULXRHlWxBeaHo3t,The Offspring - Hit That
4OH1lqC4mx1ja8RkXMOmRp,Metallica - Hit The Lights
5TsHqbDKaSs4ECZX0045YS,"U2 - Hold Me, Thrill Me, Kiss Me, Kill Me"
5VJ05rDJ2O4cECGNbWPi64,Metallica - Holier Than Thou
19QzuPTNZHJ2SEu5LCQTGI,Adele - Hometown Glory
3Dl2gul5pJ5Ceh7ew5kvC9,Green Day - Horseshoes And Handgrenades
0d0Z9qFbTIgDSZtImluTAy,Led Zeppelin - Houses Of The Holy
50wkjqbOcg6xQh7SLLZwqw,2Pac - How Do You Want It
0gbLfFlEyVHiKzlZIb0gce,Matchbox Twenty - How Far We've Come
5VBzIn9cBH4BNa1c6Zilba,Led Zeppelin - How Many More Times
0gmbgwZ8iqyMPmXefof8Yf,Nickelback - How You Remind Me
3dvynJHFt37j6R8CIIEZh5,David Guetta - I Can Only Imagine (feat. Chris Brown & Lil Wayne)
76KTeba6u3LfBL4EsCZaTe,Beyoncé - I Care
3oP2vxUR2bjFCrU9YolGnM,Red Hot Chili Peppers - I Could Die For You
0NSbiBKXoODbsPwjSivfBr,Red Hot Chili Peppers - I Could Have Lied
7ewT0nLFkMD8ONbRibePr9,Fall Out Boy - I Don't Care
4voEoczU7Ijborps9XF1n3,2Pac - I Get Around
2fytePz8UsbUr8n33QBEcm,Michael Jackson - I Just Can't Stop Loving You
2bo1tTjK87OHKKUDFthqHx,Red Hot Chili Peppers - I Like Dirt
2FABVB96EnV25oBToWNUk4,Lady Gaga - I Like It Rough
6Vv9wMxIc6OKRluQefy441,Beyoncé - I Miss You
6wpGqhRvJGNNXwWlPmkMyO,U2 - I Still Haven't Found What I'm Looking For
1TKPfF2fvn6gVLVfp3iG4j,Johnny Cash - I Walk The Line
64Tp4KN5U5rtqrasP5a7FH,Beyoncé - I Was Here
1xQZtbipNLyP0e0hihE5F5,Nickelback - I'd Come For You
1kPBT8S2wJFNAyBMnGVZgL,Etta James - I'd Rather Go Blind
07HqIg8BnB1lJElnw2ZiSR,Bon Jovi - I'll Be There For You
2HPVtKMWRlP1r9ODenvePM,Lenny Kravitz - I'll Be Waiting
6ldwfK0yWgTAlmIfuQkTYN,Britney Spears - I'm a Slave 4 U
1pUsdir2xhSxP0RyBe9lLH,Madeon - Icarus
44w63XqGr3sATAzOnOySgF,Nickelback - If Everyone Cared
3XVBdLihbNbxUwZosxcGuJ,Alicia Keys - If I Ain't Got You
4QJLKU75Rg4558f4LbDBRi,Nickelback - If Today Was Your Last Day
2R6go62CuxqqX0w1TgXxes,Red Hot Chili Peppers - If You Have To Ask
7pKfPomDEeI4TPT6EOYjn9,John Lennon - Imagine
32kmXl5F8I3XDVKNfwwM4J,R.E.M. - Imitation Of Life
0vTKR5TQD03kASmEGlyDF3,Bon Jovi - In These Arms
6x1stxDsnh4ZlEft29uhlR,Eminem - Insane
6RX5iL93VZ5fKmyvNXvF1r,Beyoncé - Irreplaceable
6JRLFiX9NJSoRRKxowlBYr,Bob Marley & The Wailers - Is This Love
6uhj7EIZZm3OwVr0gWfkQn,Aerosmith - Jaded
2EI8uljBPaI23VUr2tv4eS,Michael Jackson - Jam
5fMwvrqujbQjUxcNPcYrUF,Aerosmith - Janie's Got A Gun
2KiRDZvqvICzgPs0lsist0,Green Day - Jesus Of Suburbia
2QfiRTz5Yc8DdShCxG1tB2,Chuck Berry - Johnny B. Goode
5nUg4ZcXsUAPie730EgUYK,Rihanna - Jump
1gXXgZzrqexEhWa5Fg7VoA,Metallica - Jump In The Fire
2WsHmmKc1U4IbTzeGUu1Ks,Amy Winehouse - Just Friends
6Vjk8MNXpQpi0F4BefdTyq,Led Zeppelin - Kashmir
6yDvLWVeAdIFTmEZYyqEQl,Akon - Keep You Much Longer
140u2dqlZbpi4ZLgeolKqA,Metallica - King Nothing
3wKKkGVn7cVSfgPeYYIiXG,Chris Brown - Kiss Kiss
4wtHbIS26FOtpjMkaQQ8Zk,Billie Myers - Kiss The Rain
5qtwzv99vOr5UTwnTixn7j,Green Day - Know Your Enemy
5qHYXcVvc9xsFB2uH7GpMN,The Beach Boys - Kokomo
5TpPSTItCwtZ8Sltr3vdzm,Green Day - Last Night On Earth
20ORwCJusz4KS2PbTPVNKo,Jesse McCartney - Leavin'
6u5I4WWb8KDN559xT2hrQ6,Metallica - Leper Messiah
5UqCQaDshqbIk3pkhy4Pjg,Avicii - Levels
1ZPlNanZsJSPK5h9YZZFbZ,Madonna - Like A Virgin
68oBm4o7JfsLezeq7r9LzN,The White Stripes - Little Acorns
6OZAcgTPxmjUTuiatU0Viq,Aerosmith - Livin' On The Edge
3LRJbFT9rKoKv4aW7PuBJC,Green Day - Longview
4RU7rnJBOXCzWmsLDqUaFC,Red Hot Chili Peppers - Look Around
7nm6DlSzzJTH1rk2e6EgJz,Adele - Lovesong
5uHYcK0nbEYgRaFTY5BqnP,B.o.B - Magic (feat. Rivers Cuomo)
47z5v7hkOTuvb82F0FWALC,U2 - Magnificent
33Hgpos7EfwgEQOLrF8U30,Snow Patrol - Make This Go On Forever
5FgPwJ7Nh2FVmIXviKl2VF,Adele - Make You Feel My Love
1lHXlGlve5Zx8tXLhyjDwM,Maroon 5 - Makes Me Wonder
4ePx4Js87KSIVMLL4RD7vX,Metallica - Mama Said
454h9zAIuTe1eJyw9iTnj4,Rihanna - Man Down
4BUtvtGTRvJB49Hx2F7lle,OneRepublic - Marchin On
7bOYOD0d7ByMTXvJnQVl8d,Blondie - Maria
54bm2e3tk8cliUz3VSdCPZ,Metallica - Master Of Puppets
0RfzQhbvtn5lOaKdhpAni7,Amy Winehouse - Me & Mr Jones
2cgZkUVmNJeJZFLEAyh5Qj,Eminem - Medicine Ball
5TYQonY07iJP2ULhR4ptce,Red Hot Chili Peppers - Mellowship Slinky In B Major
5gQ0LTbcX7gpQDg39gNLH8,Metallica - Metal Militia
7IWu3uIUIYIeafzwv582Ho,Red Hot Chili Peppers - Minor Thing
2b6pyyrxfP79LhV2hLtTm4,U2 - Miracle Drug
0vFOzaXqZHahrZp6enQwQb,Pink Floyd - Money
5ww65ORP2faNi9ygUjxwId,Lady Gaga - Money Honey
52fqquVYihRW17ySEcy5mA,Amy Winehouse - Monkey Man
2UREu1Y8CO4jXkbvqAtP7g,Skillet - Monster
1QQgmN383kUqjioRoTSfF3,Metallica - Motorbreath
2ndnVdR8si7CW9T8vJRHyW,Nina Sky - Move Ya Body
4nqZIPw2PNo1W54kEmswJ2,Green Day - Murder City
0zkE78jc1kjLXrTYd9ZxpO,Dr. Dre - Murder Ink
5PVv4YALJruehQKyAlwjfE,Eminem - Must Be The Ganja
0pzjcWYkyynxhONSm5C8Cu,The White Stripes - My Doorbell
6HksxcBzMVdT17aq1Q79Xe,Red Hot Chili Peppers - My Friends
402sXCQikR6VV2x2265Jsm,Red Hot Chili Peppers - My Lovely Man
2ruw2Kq8lgyqwemZik9bUg,Eminem - My Mom
5IXOdt9lH8dv9tEHV1VGoK,Adele - My Same
50JK22El2PTIzZBU2liLDI,U2 - Mysterious Ways
6xid2NOIS1aqviPPe67OqF,Red Hot Chili Peppers - Naked In The Rain
0YGQ3hZcRLC5YX7o0hdmHg,Beyoncé - Naughty Girl
34j4OxJxKznBs88cjSL2j9,Kanye West - Never Let Me Down
7klyZXrpJD8GqVE9QYYy4A,Metallica - No Remorse
423hwXFgoN8RYmqLoLuVvY,Bob Marley & The Wailers - No Woman No Cry
3dkIE8P7hvl3tHl9KSb6dA,"Edith Piaf - Non, Je Ne Regrette Rien"
6SmWHBXVdL14zir3Vzk0jH,t.A.T.u. - Not Gonna Get Us
55bio2ZtgCnUWsbANOEETT,Metallica - Of Wolf And Man
3zYpRGnnoegSpt3SguSo3W,Michael Jackson - Off The Wall
3G69vJMWsX6ZohTykad2AU,U2 - One
43dcCpx19I0R4zLr4KH1UC,Adele - One And Only
7oNgPClUYdscWWHa5PF1gT,Bob Marley & The Wailers - One Love / People Get Ready
59CLe8stbcx4XYBWdsfbwK,Blondie - One Way or Another
5HPj0yTUFEFNia8SWgjq46,Snow Patrol - Open Your Eyes
0FqozHYCCWuw3bHbxdtd3T,Metallica - Orion (Instrumental)
5BmKRyAjCnvkko7Ms00YtA,Bruno Mars - Our First Time
2eDdFHgqNJltzlvlZFVDWd,Led Zeppelin - Over The Hills And Far Away
0LtZYj18X8mpZ2M6A7nA8t,Lady Gaga - Paper Gangsta
1Se0r96r0gnqg67kJPmESc,Red Hot Chili Peppers - Parallel Universe
0ywi1OJ1YNVkZ9FBW5h3RP,David Guetta - Paris
42qh86p7TLXyumxSHn65kc,Beyoncé - Party
