danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,unique_track
0.693,0.687,5,-12.909,1,0.0973,0.575,0.0,0.398,0.699,108.854,audio_features,6aL6pPBaTMGgM558mplSnj,spotify:track:6aL6pPBaTMGgM558mplSnj,https://api.spotify.com/v1/tracks/6aL6pPBaTMGgM558mplSnj,https://api.spotify.com/v1/audio-analysis/6aL6pPBaTMGgM558mplSnj,174933,4,The Temptations - I Can't Get Next To You
0.8,0.922,4,-5.125,0,0.24,0.301,9.31e-06,0.0352,0.801,98.631,audio_features,0s46SltT4On0Z6kglK1I5c,spotify:track:0s46SltT4On0Z6kglK1I5c,https://api.spotify.com/v1/tracks/0s46SltT4On0Z6kglK1I5c,https://api.spotify.com/v1/audio-analysis/0s46SltT4On0Z6kglK1I5c,227867,4,JAY Z - I Just Wanna Love U (Give It 2 Me)
0.84,0.481,6,-7.123,0,0.0336,0.199,0.0,0.0873,0.955,95.497,audio_features,3oUphdZVPyrsprZ8FgbmQS,spotify:track:3oUphdZVPyrsprZ8FgbmQS,https://api.spotify.com/v1/tracks/3oUphdZVPyrsprZ8FgbmQS,https://api.spotify.com/v1/audio-analysis/3oUphdZVPyrsprZ8FgbmQS,243053,4,Aloe Blacc - I Need A Dollar
0.388,0.449,3,-12.584,1,0.088,0.443,0.0,0.265,0.692,179.651,audio_features,1tjpccwiGZTMDfHr5VGCmT,spotify:track:1tjpccwiGZTMDfHr5VGCmT,https://api.spotify.com/v1/tracks/1tjpccwiGZTMDfHr5VGCmT,https://api.spotify.com/v1/audio-analysis/1tjpccwiGZTMDfHr5VGCmT,162707,4,The Temptations - I Wish It Would Rain
0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,audio_features,7rbECVPkY5UODxoOUVKZnA,spotify:track:7rbECVPkY5UODxoOUVKZnA,https://api.spotify.com/v1/tracks/7rbECVPkY5UODxoOUVKZnA,https://api.spotify.com/v1/audio-analysis/7rbECVPkY5UODxoOUVKZnA,243440,4,Kanye West - I Wonder
0.72,0.828,5,-9.211,1,0.0462,0.185,0.429,0.0839,0.768,110.071,audio_features,3SnGymj6ijE2iuUfWxLo1q,spotify:track:3SnGymj6ijE2iuUfWxLo1q,https://api.spotify.com/v1/tracks/3SnGymj6ijE2iuUfWxLo1q,https://api.spotify.com/v1/audio-analysis/3SnGymj6ijE2iuUfWxLo1q,323347,4,Diana Ross - I'm Coming Out
0.879,0.564,10,-7.682,0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,audio_features,5PQmSHzWnlgG4EBuIqjac2,spotify:track:5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/tracks/5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/audio-analysis/5PQmSHzWnlgG4EBuIqjac2,282373,4,Nas - If I Ruled the World (Imagine That)
0.185,0.906,2,-4.688,1,0.185,0.0229,0.0,0.291,0.722,202.026,audio_features,2Cm6AkaOrPkrRtBIVZmzd4,spotify:track:2Cm6AkaOrPkrRtBIVZmzd4,https://api.spotify.com/v1/tracks/2Cm6AkaOrPkrRtBIVZmzd4,https://api.spotify.com/v1/audio-analysis/2Cm6AkaOrPkrRtBIVZmzd4,121173,4,The Kooks - If Only
0.561,0.33,5,-13.51,1,0.0268,0.76,0.134,0.106,0.378,79.01,audio_features,5ARrtxJLVCeTv5TWo1oKgC,spotify:track:5ARrtxJLVCeTv5TWo1oKgC,https://api.spotify.com/v1/tracks/5ARrtxJLVCeTv5TWo1oKgC,https://api.spotify.com/v1/audio-analysis/5ARrtxJLVCeTv5TWo1oKgC,271520,4,Zero 7 - In The Waiting Line
0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.152,0.357,91.376,audio_features,2CPturRUlpvirYr7VpkXCV,spotify:track:2CPturRUlpvirYr7VpkXCV,https://api.spotify.com/v1/tracks/2CPturRUlpvirYr7VpkXCV,https://api.spotify.com/v1/audio-analysis/2CPturRUlpvirYr7VpkXCV,202107,4,Nas - It Ain't Hard to Tell
0.842,0.697,10,-13.796,0,0.0654,0.161,0.000101,0.583,0.916,134.533,audio_features,3L9ClO1W5KmebIXTrlKShF,spotify:track:3L9ClO1W5KmebIXTrlKShF,https://api.spotify.com/v1/tracks/3L9ClO1W5KmebIXTrlKShF,https://api.spotify.com/v1/audio-analysis/3L9ClO1W5KmebIXTrlKShF,267227,4,The Pointer Sisters - Jump (For My Love)
0.299,0.584,5,-5.984,1,0.0334,0.374,0.126,0.073,0.183,133.712,audio_features,3R2q3FCnNIw2XhuEbYtYk6,spotify:track:3R2q3FCnNIw2XhuEbYtYk6,https://api.spotify.com/v1/tracks/3R2q3FCnNIw2XhuEbYtYk6,https://api.spotify.com/v1/audio-analysis/3R2q3FCnNIw2XhuEbYtYk6,575653,4,Bruce Springsteen - Jungleland
0.425,0.242,0,-15.424,1,0.0267,0.88,0.0118,0.195,0.477,92.472,audio_features,39Bd345OWEhRNyfayhp9gv,spotify:track:39Bd345OWEhRNyfayhp9gv,https://api.spotify.com/v1/tracks/39Bd345OWEhRNyfayhp9gv,https://api.spotify.com/v1/audio-analysis/39Bd345OWEhRNyfayhp9gv,228160,4,The Temptations - Just My Imagination (Running Away With Me)
0.817,0.484,7,-11.659,1,0.143,0.0515,0.000213,0.0391,0.671,100.978,audio_features,7vvRkLPIvfjjmCIqNxBuEZ,spotify:track:7vvRkLPIvfjjmCIqNxBuEZ,https://api.spotify.com/v1/tracks/7vvRkLPIvfjjmCIqNxBuEZ,https://api.spotify.com/v1/audio-analysis/7vvRkLPIvfjjmCIqNxBuEZ,228267,4,Soul II Soul - Keep On Movin' - feat. Caron Wheeler
0.598,0.732,4,-7.013,1,0.425,0.144,0.0,0.508,0.595,172.329,audio_features,0XRbYXQUymj9SJkrr8YK5B,spotify:track:0XRbYXQUymj9SJkrr8YK5B,https://api.spotify.com/v1/tracks/0XRbYXQUymj9SJkrr8YK5B,https://api.spotify.com/v1/audio-analysis/0XRbYXQUymj9SJkrr8YK5B,262507,4,2Pac - Keep Ya Head Up
0.613,0.761,9,-7.468,1,0.0343,0.00693,0.000151,0.27,0.443,105.274,audio_features,1t8TCORVxdItzE3zy1X0tv,spotify:track:1t8TCORVxdItzE3zy1X0tv,https://api.spotify.com/v1/tracks/1t8TCORVxdItzE3zy1X0tv,https://api.spotify.com/v1/audio-analysis/1t8TCORVxdItzE3zy1X0tv,197600,4,Kasabian - L.S.F.
0.393,0.536,7,-7.59,0,0.0281,0.557,3.21e-05,0.109,0.251,82.001,audio_features,06P3RDNbr4SnyaGpn5kUj5,spotify:track:06P3RDNbr4SnyaGpn5kUj5,https://api.spotify.com/v1/tracks/06P3RDNbr4SnyaGpn5kUj5,https://api.spotify.com/v1/audio-analysis/06P3RDNbr4SnyaGpn5kUj5,347747,4,Kasabian - La Fee Verte
0.794,0.738,1,-5.49,0,0.331,0.35,0.0,0.296,0.841,137.956,audio_features,61lTqPTfbBqg2y6p3e0qt9,spotify:track:61lTqPTfbBqg2y6p3e0qt9,https://api.spotify.com/v1/tracks/61lTqPTfbBqg2y6p3e0qt9,https://api.spotify.com/v1/audio-analysis/61lTqPTfbBqg2y6p3e0qt9,229973,4,The Streets - Let's Push Things Forward
0.469,0.684,7,-6.963,1,0.0306,0.0742,5.67e-05,0.667,0.153,93.498,audio_features,4CGLr17jQdoTog56EsL8AG,spotify:track:4CGLr17jQdoTog56EsL8AG,https://api.spotify.com/v1/tracks/4CGLr17jQdoTog56EsL8AG,https://api.spotify.com/v1/audio-analysis/4CGLr17jQdoTog56EsL8AG,287280,4,Kasabian - Let's Roll Just Like We Used To
0.61,0.824,4,-6.046,1,0.0534,0.0136,1.75e-06,0.0606,0.819,134.992,audio_features,0IXpUl1fn2QZcBavfuq0H4,spotify:track:0IXpUl1fn2QZcBavfuq0H4,https://api.spotify.com/v1/tracks/0IXpUl1fn2QZcBavfuq0H4,https://api.spotify.com/v1/audio-analysis/0IXpUl1fn2QZcBavfuq0H4,210133,4,Judas Priest - Living After Midnight
0.818,0.705,4,-9.609,1,0.0329,0.413,0.0,0.0269,0.965,123.436,audio_features,7gfAYm7X5HMSuKcO4dy8Wi,spotify:track:7gfAYm7X5HMSuKcO4dy8Wi,https://api.spotify.com/v1/tracks/7gfAYm7X5HMSuKcO4dy8Wi,https://api.spotify.com/v1/audio-analysis/7gfAYm7X5HMSuKcO4dy8Wi,274067,4,Four Tops - Loco in Acapulco
0.585,0.839,2,-5.2,0,0.202,0.0402,1.01e-05,0.133,0.535,127.981,audio_features,0jQxmtJ0XrQAB5irVtdxTK,spotify:track:0jQxmtJ0XrQAB5irVtdxTK,https://api.spotify.com/v1/tracks/0jQxmtJ0XrQAB5irVtdxTK,https://api.spotify.com/v1/audio-analysis/0jQxmtJ0XrQAB5irVtdxTK,186400,4,David Guetta - Louder Than Words
0.523,0.689,10,-6.58,1,0.027,0.228,0.0,0.109,0.547,84.09,audio_features,0PCGfA36HrVPmsBZJ57zOU,spotify:track:0PCGfA36HrVPmsBZJ57zOU,https://api.spotify.com/v1/tracks/0PCGfA36HrVPmsBZJ57zOU,https://api.spotify.com/v1/audio-analysis/0PCGfA36HrVPmsBZJ57zOU,246240,4,Wet Wet Wet - Love Is All Around
0.496,0.786,2,-5.945,1,0.0351,0.0151,0.0,0.0724,0.712,148.931,audio_features,2ONHRgA0npvfRP2qqqMu4q,spotify:track:2ONHRgA0npvfRP2qqqMu4q,https://api.spotify.com/v1/tracks/2ONHRgA0npvfRP2qqqMu4q,https://api.spotify.com/v1/audio-analysis/2ONHRgA0npvfRP2qqqMu4q,170773,4,The Kooks - Love It All
0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,audio_features,1kxeWHF9PrCVZHvVskv8lg,spotify:track:1kxeWHF9PrCVZHvVskv8lg,https://api.spotify.com/v1/tracks/1kxeWHF9PrCVZHvVskv8lg,https://api.spotify.com/v1/audio-analysis/1kxeWHF9PrCVZHvVskv8lg,270307,4,Kanye West - Love Lockdown
0.71,0.674,1,-5.393,1,0.0352,0.0136,1.73e-05,0.0366,0.7,124.033,audio_features,4ZKGarvWsSOruOaw40cFNz,spotify:track:4ZKGarvWsSOruOaw40cFNz,https://api.spotify.com/v1/tracks/4ZKGarvWsSOruOaw40cFNz,https://api.spotify.com/v1/audio-analysis/4ZKGarvWsSOruOaw40cFNz,184413,4,Raphael Saadiq - Love That Girl
0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,audio_features,15JINEqzVMv3SvJTAXAKED,spotify:track:15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,263373,4,Eminem - Love The Way You Lie
0.658,0.936,5,-5.105,0,0.3,0.172,0.0,0.321,0.711,95.439,audio_features,3qRPc4QpHGNwKFAzCdqwxA,spotify:track:3qRPc4QpHGNwKFAzCdqwxA,https://api.spotify.com/v1/tracks/3qRPc4QpHGNwKFAzCdqwxA,https://api.spotify.com/v1/audio-analysis/3qRPc4QpHGNwKFAzCdqwxA,203000,4,Nas - Made You Look
0.606,0.661,11,-6.161,1,0.0331,0.0419,2.23e-06,0.117,0.618,165.079,audio_features,5xOAiSh2Ni9Zhh90X5mxix,spotify:track:5xOAiSh2Ni9Zhh90X5mxix,https://api.spotify.com/v1/tracks/5xOAiSh2Ni9Zhh90X5mxix,https://api.spotify.com/v1/audio-analysis/5xOAiSh2Ni9Zhh90X5mxix,231093,4,Kasabian - Man of Simple Pleasures
0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,audio_features,7j74lucZ59vqN67Ipe2ZcY,spotify:track:7j74lucZ59vqN67Ipe2ZcY,https://api.spotify.com/v1/tracks/7j74lucZ59vqN67Ipe2ZcY,https://api.spotify.com/v1/audio-analysis/7j74lucZ59vqN67Ipe2ZcY,273173,4,Daryl Hall & John Oates - Maneater
0.431,0.848,11,-5.107,1,0.0683,0.00658,0.0,0.1,0.821,91.514,audio_features,59VcC2a4wPOhvYrxC8H2ST,spotify:track:59VcC2a4wPOhvYrxC8H2ST,https://api.spotify.com/v1/tracks/59VcC2a4wPOhvYrxC8H2ST,https://api.spotify.com/v1/audio-analysis/59VcC2a4wPOhvYrxC8H2ST,189568,4,The Kooks - Matchbox
0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98,audio_features,4dTaAiV9xFFCxnPur9c9yL,spotify:track:4dTaAiV9xFFCxnPur9c9yL,https://api.spotify.com/v1/tracks/4dTaAiV9xFFCxnPur9c9yL,https://api.spotify.com/v1/audio-analysis/4dTaAiV9xFFCxnPur9c9yL,210093,4,David Guetta - Memories (feat. Kid Cudi)
0.736,0.929,7,-5.89,0,0.0674,0.00237,1.11e-05,0.402,0.658,125.03,audio_features,5ZFVacinyPxz19eK2vTodL,spotify:track:5ZFVacinyPxz19eK2vTodL,https://api.spotify.com/v1/tracks/5ZFVacinyPxz19eK2vTodL,https://api.spotify.com/v1/audio-analysis/5ZFVacinyPxz19eK2vTodL,206461,4,Swedish House Mafia - Miami 2 Ibiza - (Swedish House Mafia vs. Tinie Tempah)
0.32,0.871,2,-6.733,1,0.0606,0.0145,0.0,0.4,0.662,147.56,audio_features,7IgHTB9VMPwziPobbBbgfq,spotify:track:7IgHTB9VMPwziPobbBbgfq,https://api.spotify.com/v1/tracks/7IgHTB9VMPwziPobbBbgfq,https://api.spotify.com/v1/audio-analysis/7IgHTB9VMPwziPobbBbgfq,226680,4,Pulp - Mis-Shapes
0.628,0.692,2,-5.64,1,0.202,0.00244,0.0129,0.668,0.0963,124.887,audio_features,1ZHYJ2Wwgxes4m8Ba88PeK,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,https://api.spotify.com/v1/tracks/1ZHYJ2Wwgxes4m8Ba88PeK,https://api.spotify.com/v1/audio-analysis/1ZHYJ2Wwgxes4m8Ba88PeK,378893,5,Kanye West - Monster
0.512,0.835,11,-5.377,0,0.0591,0.0312,0.0,0.138,0.813,155.732,audio_features,3TozQOXWTxGJxCnqbYoTAN,spotify:track:3TozQOXWTxGJxCnqbYoTAN,https://api.spotify.com/v1/tracks/3TozQOXWTxGJxCnqbYoTAN,https://api.spotify.com/v1/audio-analysis/3TozQOXWTxGJxCnqbYoTAN,180880,4,The Kooks - Mr. Maker
0.473,0.867,2,-8.824,0,0.159,0.00866,0.691,0.0571,0.153,94.09,audio_features,5LRxSyiIRHQD26h1mdM0Ir,spotify:track:5LRxSyiIRHQD26h1mdM0Ir,https://api.spotify.com/v1/tracks/5LRxSyiIRHQD26h1mdM0Ir,https://api.spotify.com/v1/audio-analysis/5LRxSyiIRHQD26h1mdM0Ir,300267,4,Groove Armada - My Friend
0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,audio_features,745H5CctFr12Mo7cqa1BMH,spotify:track:745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/tracks/745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/audio-analysis/745H5CctFr12Mo7cqa1BMH,165000,4,The Temptations - My Girl
0.762,0.625,9,-10.481,1,0.0562,0.0655,0.0,0.252,0.696,110.163,audio_features,0v9kGNjkKdQUdDoBIuiph4,spotify:track:0v9kGNjkKdQUdDoBIuiph4,https://api.spotify.com/v1/tracks/0v9kGNjkKdQUdDoBIuiph4,https://api.spotify.com/v1/audio-analysis/0v9kGNjkKdQUdDoBIuiph4,291560,4,Bobby Brown - My Prerogative
0.634,0.845,11,-5.058,0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,audio_features,3gY6tiCNsuVi6s8kPV6aQg,spotify:track:3gY6tiCNsuVi6s8kPV6aQg,https://api.spotify.com/v1/tracks/3gY6tiCNsuVi6s8kPV6aQg,https://api.spotify.com/v1/audio-analysis/3gY6tiCNsuVi6s8kPV6aQg,237027,4,Nas - Nas Is Like
0.734,0.586,2,-11.866,1,0.129,0.125,0.0,0.0367,0.762,109.933,audio_features,3nFJbZCHP4d9vduKjJLdBL,spotify:track:3nFJbZCHP4d9vduKjJLdBL,https://api.spotify.com/v1/tracks/3nFJbZCHP4d9vduKjJLdBL,https://api.spotify.com/v1/audio-analysis/3nFJbZCHP4d9vduKjJLdBL,230467,4,Luther Vandross - Never Too Much
0.841,0.52,3,-11.457,0,0.128,0.541,0.0986,0.0951,0.526,110.015,audio_features,73C8W2PBSEbfoNIi1J93MN,spotify:track:73C8W2PBSEbfoNIi1J93MN,https://api.spotify.com/v1/tracks/73C8W2PBSEbfoNIi1J93MN,https://api.spotify.com/v1/audio-analysis/73C8W2PBSEbfoNIi1J93MN,322400,4,Jamie Woon - Night Air
0.522,0.932,11,-2.87,1,0.255,0.119,0.0,0.177,0.33,129.473,audio_features,7bHT9osSq1rwT2yaImzqCi,spotify:track:7bHT9osSq1rwT2yaImzqCi,https://api.spotify.com/v1/tracks/7bHT9osSq1rwT2yaImzqCi,https://api.spotify.com/v1/audio-analysis/7bHT9osSq1rwT2yaImzqCi,299507,4,Eminem - No Love
0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,audio_features,0mZ5GyrHG908lqrHaTw4hi,spotify:track:0mZ5GyrHG908lqrHaTw4hi,https://api.spotify.com/v1/tracks/0mZ5GyrHG908lqrHaTw4hi,https://api.spotify.com/v1/audio-analysis/0mZ5GyrHG908lqrHaTw4hi,254524,4,Alicia Keys - No One
0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,audio_features,7Ie9W94M7OjPoZVV216Xus,spotify:track:7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus,248133,5,Eminem - Not Afraid
0.673,0.613,7,-11.997,1,0.0799,0.00436,0.362,0.608,0.415,114.748,audio_features,3N7GqZMpZJW69Te1bfUTc3,spotify:track:3N7GqZMpZJW69Te1bfUTc3,https://api.spotify.com/v1/tracks/3N7GqZMpZJW69Te1bfUTc3,https://api.spotify.com/v1/audio-analysis/3N7GqZMpZJW69Te1bfUTc3,337267,4,Animotion - Obsession
0.654,0.864,8,-4.42,1,0.434,0.282,0.0,0.149,0.696,93.941,audio_features,5Xd8DxeYKZHYNgQdignYCI,spotify:track:5Xd8DxeYKZHYNgQdignYCI,https://api.spotify.com/v1/tracks/5Xd8DxeYKZHYNgQdignYCI,https://api.spotify.com/v1/audio-analysis/5Xd8DxeYKZHYNgQdignYCI,223147,4,Mos Def - Oh No - (best of decade I version)
0.724,0.909,8,-4.349,1,0.287,0.101,0.0,0.415,0.558,91.904,audio_features,6HLZaECJKDjNE0jiGBeqxz,spotify:track:6HLZaECJKDjNE0jiGBeqxz,https://api.spotify.com/v1/tracks/6HLZaECJKDjNE0jiGBeqxz,https://api.spotify.com/v1/audio-analysis/6HLZaECJKDjNE0jiGBeqxz,213493,4,Eminem - On Fire
0.848,0.864,11,-3.8,0,0.272,0.0252,8.22e-05,0.283,0.411,129.998,audio_features,0cBom2A1RpP15quVF5UVDD,spotify:track:0cBom2A1RpP15quVF5UVDD,https://api.spotify.com/v1/tracks/0cBom2A1RpP15quVF5UVDD,https://api.spotify.com/v1/audio-analysis/0cBom2A1RpP15quVF5UVDD,226320,4,David Guetta - On The Dancefloor (feat. will.i.am & apl.de.ap)
0.546,0.908,10,-1.655,0,0.417,0.215,9.47e-06,0.107,0.59,116.885,audio_features,4ljDnzzqwnRIynr1g55um4,spotify:track:4ljDnzzqwnRIynr1g55um4,https://api.spotify.com/v1/tracks/4ljDnzzqwnRIynr1g55um4,https://api.spotify.com/v1/audio-analysis/4ljDnzzqwnRIynr1g55um4,256133,5,JAY Z - On To The Next One [Jay-Z + Swizz Beatz]
0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,audio_features,3nEHrvNNtgLv9rneTAYVr4,spotify:track:3nEHrvNNtgLv9rneTAYVr4,https://api.spotify.com/v1/tracks/3nEHrvNNtgLv9rneTAYVr4,https://api.spotify.com/v1/audio-analysis/3nEHrvNNtgLv9rneTAYVr4,214071,4,Swedish House Mafia - One - Original Mix
0.562,0.595,6,-7.038,1,0.0314,0.692,0.000179,0.237,0.443,82.575,audio_features,2so4Y65VapWGnfF2leexmu,spotify:track:2so4Y65VapWGnfF2leexmu,https://api.spotify.com/v1/tracks/2so4Y65VapWGnfF2leexmu,https://api.spotify.com/v1/audio-analysis/2so4Y65VapWGnfF2leexmu,158320,4,The Kooks - One Last Time
0.676,0.643,0,-6.394,0,0.058,0.151,0.0,0.14,0.371,125.989,audio_features,6GqPoSKu9rgBG6PhaDD8Uj,spotify:track:6GqPoSKu9rgBG6PhaDD8Uj,https://api.spotify.com/v1/tracks/6GqPoSKu9rgBG6PhaDD8Uj,https://api.spotify.com/v1/audio-analysis/6GqPoSKu9rgBG6PhaDD8Uj,241053,4,David Guetta - One Love (feat. Estelle)
0.543,0.873,10,-5.159,0,0.0803,0.0165,9.45e-05,0.15,0.786,150.891,audio_features,6xqCTPxYnRf8X0p6N5Vw2T,spotify:track:6xqCTPxYnRf8X0p6N5Vw2T,https://api.spotify.com/v1/tracks/6xqCTPxYnRf8X0p6N5Vw2T,https://api.spotify.com/v1/audio-analysis/6xqCTPxYnRf8X0p6N5Vw2T,208973,4,The Kooks - Ooh La
0.542,0.914,0,-4.747,0,0.113,0.0161,0.0,0.744,0.576,153.993,audio_features,2gZUPNdnz5Y45eiGxpHGSc,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/tracks/2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/audio-analysis/2gZUPNdnz5Y45eiGxpHGSc,292093,4,Kanye West - POWER
0.817,0.405,10,-13.513,0,0.0811,0.451,0.0507,0.0468,0.898,121.467,audio_features,7MiLmLbwNoyf47xQ4TCVYp,spotify:track:7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/tracks/7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/audio-analysis/7MiLmLbwNoyf47xQ4TCVYp,419640,4,The Temptations - Papa Was A Rollin' Stone - Single Version
0.587,0.611,6,-7.408,1,0.106,0.114,9.83e-05,0.0765,0.464,114.991,audio_features,0w2piYWj1F2bzUftzGJgK9,spotify:track:0w2piYWj1F2bzUftzGJgK9,https://api.spotify.com/v1/tracks/0w2piYWj1F2bzUftzGJgK9,https://api.spotify.com/v1/audio-analysis/0w2piYWj1F2bzUftzGJgK9,277907,4,Kanye West - Paranoid
0.309,0.783,10,-4.154,1,0.0405,0.142,1.11e-06,0.118,0.372,175.788,audio_features,4DxybsoSiMUW0JI2oM0SSN,spotify:track:4DxybsoSiMUW0JI2oM0SSN,https://api.spotify.com/v1/tracks/4DxybsoSiMUW0JI2oM0SSN,https://api.spotify.com/v1/audio-analysis/4DxybsoSiMUW0JI2oM0SSN,202067,4,Take That - Patience
0.618,0.811,7,-9.276,1,0.0546,0.026,1.78e-06,0.354,0.753,122.6,audio_features,2otqG46XEXtJu5uqDUNEF7,spotify:track:2otqG46XEXtJu5uqDUNEF7,https://api.spotify.com/v1/tracks/2otqG46XEXtJu5uqDUNEF7,https://api.spotify.com/v1/audio-analysis/2otqG46XEXtJu5uqDUNEF7,238562,4,Coldcut - People Hold On
0.579,0.203,9,-15.216,0,0.0657,0.292,0.0,0.0866,0.602,138.798,audio_features,29KiGwvYBw6JGQWrAlLhGg,spotify:track:29KiGwvYBw6JGQWrAlLhGg,https://api.spotify.com/v1/tracks/29KiGwvYBw6JGQWrAlLhGg,https://api.spotify.com/v1/audio-analysis/29KiGwvYBw6JGQWrAlLhGg,216573,4,Fairground Attraction - Perfect
0.341,0.281,10,-13.204,0,0.0501,0.95,0.0,0.948,0.306,74.997,audio_features,6giHsGo1eSYZSXKdNwTC62,spotify:track:6giHsGo1eSYZSXKdNwTC62,https://api.spotify.com/v1/tracks/6giHsGo1eSYZSXKdNwTC62,https://api.spotify.com/v1/audio-analysis/6giHsGo1eSYZSXKdNwTC62,361600,4,Kanye West - Pinocchio Story (Freestyle Live From Singapore)
0.652,0.743,1,-8.903,0,0.0248,0.00119,0.0149,0.181,0.619,106.756,audio_features,2mj0Vf7UepRY8x2YzqtOME,spotify:track:2mj0Vf7UepRY8x2YzqtOME,https://api.spotify.com/v1/tracks/2mj0Vf7UepRY8x2YzqtOME,https://api.spotify.com/v1/audio-analysis/2mj0Vf7UepRY8x2YzqtOME,187800,4,Kasabian - Processed Beats
0.446,0.96,1,-1.144,1,0.619,0.37,4.09e-06,0.493,0.443,177.025,audio_features,1WOwGVtrVWtV3WW7X4TZoB,spotify:track:1WOwGVtrVWtV3WW7X4TZoB,https://api.spotify.com/v1/tracks/1WOwGVtrVWtV3WW7X4TZoB,https://api.spotify.com/v1/audio-analysis/1WOwGVtrVWtV3WW7X4TZoB,173000,4,JAY Z - Public Service Announcement (Interlude)
0.675,0.515,11,-13.567,1,0.0292,0.223,0.0354,0.114,0.814,101.929,audio_features,71W6XAYjPyBAUHZQH1zzhH,spotify:track:71W6XAYjPyBAUHZQH1zzhH,https://api.spotify.com/v1/tracks/71W6XAYjPyBAUHZQH1zzhH,https://api.spotify.com/v1/audio-analysis/71W6XAYjPyBAUHZQH1zzhH,238493,4,Five Star - Rain or Shine
0.506,0.698,1,-7.483,1,0.0812,0.0165,0.00174,0.112,0.0701,140.001,audio_features,7E1b1A3lGsw4ElaeUmDOJn,spotify:track:7E1b1A3lGsw4ElaeUmDOJn,https://api.spotify.com/v1/tracks/7E1b1A3lGsw4ElaeUmDOJn,https://api.spotify.com/v1/audio-analysis/7E1b1A3lGsw4ElaeUmDOJn,502909,4,deadmau5 - Raise Your Weapon - Original Mix
0.692,0.821,11,-6.346,0,0.0369,0.0137,6.23e-05,0.417,0.469,114.986,audio_features,45gG5eCvEODbblRFJe6ZCh,spotify:track:45gG5eCvEODbblRFJe6ZCh,https://api.spotify.com/v1/tracks/45gG5eCvEODbblRFJe6ZCh,https://api.spotify.com/v1/audio-analysis/45gG5eCvEODbblRFJe6ZCh,284187,4,Kasabian - Re-Wired
0.559,0.702,9,-8.151,1,0.0404,2.11e-05,0.0942,0.101,0.171,140.011,audio_features,0jLi0W1txDkElN89igl6BG,spotify:track:0jLi0W1txDkElN89igl6BG,https://api.spotify.com/v1/tracks/0jLi0W1txDkElN89igl6BG,https://api.spotify.com/v1/audio-analysis/0jLi0W1txDkElN89igl6BG,275413,4,Kasabian - Reason Is Treason
0.561,0.774,1,-3.144,0,0.447,0.399,1.84e-06,0.189,0.82,77.621,audio_features,0eK5y1c7WDyWwx6k9SFjbT,spotify:track:0eK5y1c7WDyWwx6k9SFjbT,https://api.spotify.com/v1/tracks/0eK5y1c7WDyWwx6k9SFjbT,https://api.spotify.com/v1/audio-analysis/0eK5y1c7WDyWwx6k9SFjbT,337760,1,JAY Z - Renegade
0.698,0.447,5,-8.04,0,0.102,0.157,0.00564,0.405,0.407,133.776,audio_features,02LAK7qT1wya0klSeNO96f,spotify:track:02LAK7qT1wya0klSeNO96f,https://api.spotify.com/v1/tracks/02LAK7qT1wya0klSeNO96f,https://api.spotify.com/v1/audio-analysis/02LAK7qT1wya0klSeNO96f,274360,4,Kanye West - RoboCop
